PF09879.5	190.90
PF09880.5	48.40
PF09881.5	74.50
PF09882.5	23.30
PF02680.10	21.30
PF09883.5	23.10
PF09884.5	21.80
PF09885.5	33.70
PF09886.5	20.70
PF09887.5	533.30
PF09888.5	25.40
PF09889.5	21.80
PF09890.5	26.20
PF09891.5	20.50
PF09892.5	30.20
PF02681.10	23.40
PF09893.5	25.60
PF09894.5	27.30
PF09895.5	25.00
PF09897.5	124.90
PF09898.5	21.60
PF09899.5	19.00
PF09900.5	24.60
PF09902.5	22.30
PF09903.5	25.90
PF09905.5	21.50
PF09906.5	22.10
PF09909.5	21.10
PF09910.5	29.00
PF09911.5	21.20
PF09912.5	24.40
PF09913.5	28.60
PF09916.5	26.10
PF10220.5	22.20
PF09917.5	19.80
PF09918.5	25.40
PF09919.5	26.20
PF09920.5	20.60
PF10221.5	18.70
PF10222.5	28.90
PF09921.5	24.30
PF09922.5	29.00
PF09923.5	21.80
PF09924.5	27.20
PF09925.5	25.40
PF09926.5	22.10
PF09928.5	27.40
PF09929.5	21.40
PF09930.5	29.50
PF09931.5	21.60
PF09932.5	21.60
PF09933.5	21.70
PF09935.5	26.60
PF09937.5	27.00
PF02697.10	27.90
PF09938.5	19.20
PF09939.5	25.40
PF09940.5	27.80
PF09941.5	24.50
PF09943.5	26.90
PF09945.5	23.90
PF09946.5	22.70
PF10035.5	22.80
PF02698.13	24.30
PF09947.5	21.40
PF10223.5	25.30
PF09948.5	28.90
PF09949.5	26.50
PF09950.5	26.80
PF09951.5	25.40
PF09953.5	21.60
PF09954.5	21.60
PF09955.5	24.40
PF09956.5	23.00
PF09958.5	20.60
PF09959.5	25.00
PF09960.5	30.40
PF09961.5	45.70
PF09962.5	26.90
PF09963.5	22.40
PF09964.5	26.90
PF09965.5	25.60
PF01629.12	41.50
PF02713.10	29.80
PF09966.5	22.90
PF09967.5	26.40
PF13203.2	23.20
PF09968.5	21.60
PF09969.5	20.80
PF09970.5	20.10
PF10224.5	27.10
PF09971.5	36.70
PF09972.5	29.90
PF09973.5	23.60
PF09974.5	27.80
PF09979.5	21.10
PF09980.5	28.00
PF10225.5	29.30
PF10226.5	32.20
PF10265.5	25.20
PF09981.5	26.70
PF09982.5	20.80
PF02720.13	24.40
PF09983.5	20.50
PF09984.5	22.20
PF09986.5	20.70
PF09987.5	20.50
PF09988.5	30.70
PF10228.5	25.60
PF09989.5	29.40
PF02721.10	21.00
PF09990.5	23.10
PF09991.5	25.70
PF09992.5	25.00
PF09994.5	21.10
PF09995.5	22.70
PF09996.5	27.70
PF09997.5	26.40
PF09998.5	29.30
PF09999.5	20.10
PF10001.5	25.40
PF10002.5	29.70
PF10003.5	25.60
PF10229.5	23.00
PF10004.5	25.10
PF10006.5	24.50
PF10007.5	24.40
PF10008.5	26.70
PF10009.5	22.50
PF10011.5	28.20
PF10012.5	30.10
PF10013.5	25.00
PF10015.5	76.40
PF10016.5	25.40
PF02890.10	29.50
PF10020.5	29.00
PF10021.5	23.70
PF10022.5	30.20
PF10025.5	29.80
PF10026.5	23.60
PF10027.5	27.80
PF10028.5	44.60
PF10029.5	27.40
PF10030.5	21.10
PF10031.5	25.70
PF10038.5	23.80
PF10039.5	27.70
PF10040.5	25.00
PF10041.5	25.00
PF10042.5	28.80
PF10043.5	28.60
PF02989.10	25.10
PF10045.5	29.30
PF10047.5	26.50
PF10048.5	27.60
PF10049.5	20.80
PF10050.5	25.10
PF10074.5	23.00
PF10051.5	24.30
PF10052.5	29.90
PF02995.13	19.80
PF10053.5	26.60
PF10054.5	20.10
PF10055.5	20.00
PF10056.5	25.60
PF10057.5	21.40
PF10060.5	28.20
PF10061.5	23.50
PF10062.5	29.80
PF10063.5	25.70
PF10065.5	24.70
PF10066.5	25.00
PF10230.5	20.30
PF10067.5	30.10
PF10070.5	30.00
PF10071.5	29.30
PF10073.5	21.90
PF10076.5	29.10
PF10077.5	21.10
PF10231.5	23.90
PF10078.5	26.40
PF10079.5	25.50
PF10080.5	25.40
PF10083.5	23.40
PF10084.5	20.70
PF10086.5	23.50
PF10087.5	29.20
PF10088.5	28.70
PF10092.5	24.80
PF10093.5	42.70
PF10094.5	25.60
PF10095.5	21.10
PF10096.5	25.30
PF10097.5	25.30
PF10098.5	29.90
PF10100.5	31.70
PF10101.5	29.90
PF03008.10	21.00
PF10209.5	40.00
PF10102.5	23.50
PF10105.5	29.90
PF10106.5	28.80
PF09803.5	21.30
PF09804.5	27.00
PF09817.5	25.20
PF09789.5	30.50
PF10189.5	26.40
PF09823.5	23.30
PF10184.5	20.60
PF10151.5	20.00
PF03057.10	21.20
PF10152.5	24.50
PF10153.5	25.00
PF10154.5	26.10
PF10155.5	26.20
PF10157.5	26.30
PF10171.5	25.00
PF10164.5	22.20
PF10166.5	25.70
PF10179.5	21.80
PF03072.10	124.00
PF10176.5	22.70
PF10177.5	23.00
PF10180.5	27.20
PF09574.6	22.40
PF09558.6	21.80
PF09536.6	22.20
PF09543.6	20.00
PF09533.6	26.30
PF09544.6	25.30
PF09557.6	18.70
PF09537.6	27.20
PF09722.6	20.60
PF09539.6	38.60
PF09526.6	24.40
PF09498.6	27.60
PF09493.6	26.70
PF03080.11	22.10
PF09523.6	29.60
PF09622.6	21.50
PF09624.6	24.70
PF09654.6	20.10
PF09660.6	21.60
PF09661.6	24.20
PF09664.6	21.60
PF03086.10	101.40
PF09674.6	22.40
PF10287.5	21.70
PF10290.5	21.40
PF10293.5	20.20
PF10295.5	24.50
PF10302.5	25.60
PF13373.2	26.40
PF10303.5	30.20
PF03087.10	23.10
PF10307.5	28.60
PF10310.5	24.80
PF10309.5	28.90
PF10313.5	20.10
PF10315.5	28.10
PF10329.5	27.90
PF10332.5	22.30
PF10336.5	21.30
PF10338.5	30.10
PF10340.5	19.90
PF10348.5	22.80
PF10350.5	22.10
PF03103.13	25.00
PF10353.5	24.90
PF10354.5	25.10
PF10360.5	21.60
PF10361.5	71.70
PF10365.5	28.00
PF10370.5	21.30
PF10382.5	21.50
PF03112.10	20.90
PF10386.5	25.50
PF10387.5	21.10
PF10398.5	25.10
PF10476.5	24.50
PF10475.5	22.20
PF10474.5	34.00
PF10504.5	23.10
PF10507.5	25.00
PF10521.5	23.00
PF10445.5	25.10
PF10446.5	40.10
PF10454.5	33.70
PF09601.6	23.60
PF09343.6	28.00
PF09365.6	23.70
PF09495.6	22.70
PF09591.6	38.90
PF10240.5	21.80
PF10239.5	25.90
PF10611.5	34.70
PF03140.11	25.80
PF10615.5	21.60
PF10616.5	26.30
PF10617.5	25.00
PF10629.5	22.10
PF10630.5	22.20
PF10631.5	21.50
PF10649.5	22.40
PF10651.5	21.10
PF10652.5	28.30
PF10654.5	38.50
PF10655.5	32.50
PF10656.5	25.30
PF10658.5	26.20
PF10667.5	21.50
PF10673.5	29.00
PF10675.5	19.80
PF03158.9	24.50
PF10677.5	29.80
PF10679.5	34.60
PF10678.5	19.70
PF10686.5	26.60
PF10689.5	36.40
PF10691.5	20.90
PF10692.5	32.80
PF10693.5	23.50
PF10694.5	23.30
PF10696.5	19.80
PF10697.5	23.50
PF10698.5	26.90
PF10702.5	30.40
PF10704.5	22.10
PF10713.5	34.20
PF10708.5	21.90
PF10709.5	20.80
PF10710.5	24.40
PF10711.5	29.70
PF10721.5	25.00
PF10720.5	28.30
PF10724.5	28.80
PF10725.5	40.20
PF10726.5	30.70
PF10728.5	25.30
PF10730.5	29.30
PF10747.5	26.60
PF10734.5	22.10
PF10732.5	25.20
PF10733.5	23.50
PF10735.5	51.90
PF10736.5	29.40
PF10800.4	27.80
PF10740.5	22.30
PF10745.5	23.10
PF10748.5	24.40
PF10811.4	136.90
PF10752.5	41.90
PF10749.5	21.50
PF10751.5	84.60
PF10750.5	21.60
PF10801.4	20.50
PF10804.4	24.30
PF10802.4	49.50
PF10807.4	22.00
PF10808.4	29.30
PF10820.4	70.20
PF11245.4	28.00
PF10810.4	26.80
PF10818.4	23.10
PF10739.5	22.00
PF10826.4	25.10
PF10827.4	22.80
PF10830.4	21.50
PF10829.4	28.70
PF10742.5	26.30
PF10831.4	25.80
PF10832.4	20.50
PF10834.4	31.30
PF10812.4	23.80
PF10814.4	30.50
PF10817.4	21.30
PF10819.4	25.30
PF10753.5	22.10
PF10821.4	28.20
PF10823.4	22.70
PF10754.5	25.50
PF03192.9	25.10
PF10828.4	26.60
PF10833.4	23.80
PF10835.4	40.30
PF10836.4	26.40
PF10837.4	26.80
PF10845.4	20.50
PF10844.4	21.50
PF10843.4	97.40
PF03193.12	30.00
PF10771.5	24.60
PF10762.5	34.30
PF10763.5	25.60
PF10755.5	34.90
PF10758.5	27.90
PF10759.5	30.40
PF11655.4	21.00
PF10761.5	20.40
PF10765.5	21.30
PF10767.5	24.30
PF10769.5	24.00
PF10772.5	37.40
PF10783.5	26.20
PF03195.10	21.90
PF10776.5	42.00
PF10782.5	25.40
PF10788.5	26.00
PF10790.5	21.70
PF10792.5	46.40
PF10794.5	25.10
PF10795.5	20.90
PF11019.4	22.20
PF03196.9	28.60
PF11020.4	20.70
PF11022.4	20.80
PF11041.4	23.70
PF11021.4	22.20
PF11023.4	20.50
PF11027.4	23.40
PF11077.4	81.60
PF10936.4	22.30
PF10940.4	26.00
PF10942.4	34.70
PF03235.10	29.30
PF10941.4	37.90
PF11084.4	27.60
PF11080.4	21.00
PF11115.4	25.90
PF11116.4	21.10
PF10946.4	20.40
PF11117.4	67.20
PF11118.4	21.70
PF10947.4	23.00
PF10944.4	21.40
PF10939.4	27.10
PF10943.4	29.90
PF11119.4	21.80
PF10934.4	31.90
PF10948.4	25.00
PF10935.4	23.10
PF10937.4	22.00
PF11121.4	23.20
PF10842.4	20.80
PF10841.4	20.90
PF10840.4	30.10
PF10839.4	23.30
PF10855.4	20.00
PF10854.4	27.30
PF10853.4	23.70
PF10852.4	25.40
PF10851.4	25.10
PF10850.4	23.40
PF10849.4	25.60
PF10848.4	45.30
PF10847.4	72.70
PF10858.4	36.50
PF10859.4	25.80
PF10860.4	23.30
PF10864.4	25.30
PF10867.4	21.60
PF11654.4	22.40
PF10869.4	22.20
PF10868.4	21.10
PF10873.4	30.70
PF03268.10	26.60
PF10875.4	30.70
PF10877.4	25.20
PF10878.4	21.90
PF10880.4	19.80
PF10879.4	135.60
PF11247.4	26.30
PF10838.4	21.00
PF10856.4	28.60
PF03269.10	21.30
PF10925.4	23.90
PF10883.4	28.30
PF10909.4	28.20
PF10884.4	22.80
PF10885.4	25.00
PF10886.4	27.80
PF10887.4	29.10
PF10892.4	50.00
PF10894.4	27.10
PF03270.9	27.50
PF10901.4	21.70
PF10903.4	25.10
PF10902.4	21.40
PF10904.4	21.00
PF10905.4	26.40
PF10906.4	22.80
PF10912.4	23.40
PF10857.4	25.10
PF10863.4	38.70
PF10865.4	20.60
PF10866.4	19.90
PF10920.4	30.80
PF10913.4	99.80
PF10917.4	23.30
PF10915.4	25.10
PF10921.4	27.60
PF10924.4	24.50
PF10916.4	21.80
PF10897.4	51.80
PF10896.4	36.90
PF10895.4	21.70
PF10898.4	22.10
PF10911.4	26.00
PF10918.4	42.80
PF10891.4	21.50
PF03312.11	29.30
PF11026.4	28.60
PF10846.4	21.10
PF11028.4	24.20
PF10893.4	28.50
PF10881.4	24.70
PF10870.4	21.10
PF03314.10	30.00
PF10805.4	24.40
PF10809.4	25.20
PF10813.4	31.80
PF10931.4	30.60
PF10930.4	26.60
PF10927.4	25.00
PF10872.4	62.70
PF10890.4	24.40
PF10888.4	23.30
PF10910.4	28.20
PF10922.4	21.40
PF10874.4	22.20
PF10871.4	759.90
PF10907.4	22.70
PF11042.4	22.90
PF10825.4	20.90
PF10952.4	28.30
PF10953.4	65.00
PF10954.4	42.10
PF10956.4	20.70
PF10955.4	22.50
PF10957.4	20.50
PF10958.4	21.80
PF03434.9	39.50
PF10816.4	61.20
PF10959.4	29.50
PF10961.4	23.00
PF10962.4	22.20
PF10964.4	21.50
PF10965.4	20.70
PF10966.4	21.40
PF10967.4	21.00
PF10968.4	47.20
PF10969.4	25.00
PF10970.4	26.10
PF10971.4	25.30
PF11242.4	29.20
PF10950.4	22.90
PF10951.4	65.30
PF10949.4	78.20
PF10908.4	24.10
PF11074.4	23.40
PF11075.4	22.20
PF10914.4	27.00
PF11191.4	27.20
PF10932.4	20.00
PF10861.4	33.30
PF10978.4	25.00
PF10979.4	23.90
PF10980.4	19.80
PF10981.4	35.50
PF10982.4	20.90
PF10976.4	20.80
PF10923.4	22.20
PF10983.4	21.20
PF10984.4	32.10
PF11387.4	21.00
PF10986.4	25.60
PF10977.4	25.40
PF11391.4	30.40
PF10973.4	27.40
PF10926.4	19.80
PF10975.4	29.80
PF10974.4	26.80
PF10985.4	21.20
PF10987.4	25.50
PF10988.4	60.10
PF10989.4	22.20
PF10990.4	32.10
PF03436.9	25.10
PF10928.4	28.30
PF10929.4	21.10
PF11193.4	22.10
PF11398.4	21.00
PF10991.4	21.80
PF10992.4	20.60
PF10994.4	19.60
PF10993.4	36.80
PF03380.10	23.70
PF11034.4	39.20
PF11039.4	25.00
PF11442.4	21.20
PF10933.4	28.10
PF11443.4	30.70
PF11195.4	25.00
PF11125.4	25.50
PF11090.4	25.90
PF11196.4	21.90
PF11197.4	29.60
PF10997.4	24.10
PF10998.4	28.20
PF10999.4	21.90
PF11000.4	25.80
PF11001.4	26.20
PF11003.4	26.00
PF11005.4	22.50
PF11006.4	21.00
PF11008.4	34.70
PF11009.4	48.30
PF11010.4	23.70
PF11011.4	26.40
PF03382.10	25.00
PF11012.4	21.90
PF11013.4	27.90
PF11014.4	23.20
PF11015.4	29.70
PF11016.4	29.90
PF11017.4	29.10
PF11043.4	31.30
PF11198.4	31.00
PF11072.4	26.50
PF11059.4	23.10
PF11060.4	29.50
PF11061.4	25.10
PF11062.4	25.50
PF11064.4	21.90
PF11065.4	54.60
PF11066.4	20.90
PF11067.4	26.80
PF03384.10	21.30
PF11069.4	21.50
PF11070.4	27.40
PF11395.4	55.80
PF11394.4	21.80
PF11392.4	25.00
PF11086.4	21.20
PF03385.13	28.80
PF11082.4	31.00
PF11097.4	34.90
PF11101.4	30.90
PF11103.4	22.40
PF11135.4	21.70
PF11136.4	21.30
PF11081.4	25.80
PF11199.4	28.60
PF11127.4	22.10
PF11445.4	25.70
PF11444.4	23.70
PF11446.4	24.40
PF01724.12	22.00
PF11146.4	25.50
PF11137.4	28.70
PF11138.4	20.90
PF11140.4	20.50
PF11141.4	21.30
PF11142.4	25.10
PF11143.4	23.30
PF11144.4	24.70
PF11145.4	18.80
PF11148.4	23.40
PF11149.4	21.90
PF11150.4	26.80
PF11151.4	21.90
PF11152.4	23.10
PF11153.4	22.60
PF11666.4	20.90
PF11154.4	19.80
PF11155.4	21.20
PF11157.4	25.60
PF11158.4	29.80
PF11159.4	21.50
PF03445.9	20.00
PF11161.4	23.00
PF11160.4	20.70
PF11162.4	23.70
PF11163.4	25.00
PF11164.4	27.50
PF11165.4	24.50
PF10335.5	21.70
PF03478.14	20.50
PF11453.4	22.00
PF11166.4	26.10
PF11167.4	21.70
PF11168.4	25.60
PF11169.4	27.90
PF11170.4	30.70
PF11171.4	20.30
PF11172.4	40.80
PF03479.11	25.20
PF11173.4	24.90
PF11175.4	20.60
PF11176.4	21.00
PF11178.4	22.60
PF11177.4	20.90
PF11179.4	27.20
PF11180.4	27.00
PF11184.4	26.30
PF11174.4	20.20
PF11185.4	21.80
PF11186.4	22.10
PF11189.4	22.50
PF11187.4	21.10
PF11188.4	26.10
PF11190.4	27.50
PF11192.4	21.20
PF11200.4	21.30
PF11201.4	35.40
PF11204.4	21.90
PF11661.4	22.60
PF11205.4	25.00
PF11207.4	22.90
PF11693.4	21.10
PF11208.4	31.90
PF11209.4	27.30
PF11210.4	21.90
PF11211.4	21.30
PF11212.4	27.90
PF11452.4	27.70
PF11448.4	42.10
PF11213.4	28.10
PF11460.4	36.10
PF11450.4	21.50
PF11215.4	25.80
PF11218.4	25.00
PF11216.4	20.90
PF11217.4	26.60
PF11219.4	25.30
PF11220.4	26.40
PF11454.4	67.30
PF11222.4	25.30
PF11455.4	21.30
PF11456.4	44.10
PF03625.10	21.90
PF11223.4	35.30
PF11457.4	24.00
PF11226.4	25.00
PF11224.4	21.00
PF11225.4	21.20
PF11227.4	61.60
PF11228.4	25.60
PF11229.4	19.90
PF11230.4	23.00
PF03629.14	21.30
PF11231.4	26.00
PF11233.4	26.20
PF11236.4	22.70
PF11237.4	41.30
PF11238.4	21.80
PF11239.4	22.10
PF11240.4	25.80
PF11241.4	27.70
PF11243.4	25.80
PF11248.4	31.40
PF11249.4	21.70
PF11258.4	27.00
PF03713.9	21.90
PF11251.4	22.20
PF11252.4	21.90
PF11253.4	20.90
PF11254.4	21.10
PF11255.4	25.60
PF11256.4	29.50
PF11259.4	20.70
PF11266.4	30.00
PF11267.4	25.00
PF11271.4	26.40
PF11269.4	27.50
PF11270.4	22.50
PF11268.4	25.80
PF11272.4	25.00
PF11273.4	27.90
PF11274.4	27.90
PF11275.4	20.40
PF11276.4	27.50
PF11278.4	21.90
PF03729.9	25.00
PF11279.4	41.50
PF11280.4	29.00
PF11282.4	25.20
PF11281.4	21.50
PF11283.4	25.70
PF11284.4	30.00
PF11285.4	25.10
PF11286.4	23.30
PF11287.4	26.40
PF11288.4	24.40
PF03745.10	21.30
PF11290.4	35.00
PF11291.4	31.00
PF11292.4	21.30
PF11293.4	29.70
PF11294.4	21.40
PF11295.4	23.00
PF11296.4	49.90
PF11297.4	25.30
PF11298.4	23.30
PF01732.12	21.30
PF03750.9	24.70
PF11299.4	20.20
PF11300.4	22.60
PF11301.4	26.10
PF11302.4	20.30
PF11303.4	25.10
PF11304.4	23.50
PF11305.4	21.10
PF11306.4	27.10
PF11307.4	23.00
PF11360.4	20.20
PF11309.4	23.40
PF11310.4	33.10
PF11311.4	29.70
PF11313.4	24.00
PF11314.4	27.80
PF11317.4	26.60
PF11318.4	169.00
PF11320.4	25.40
PF11321.4	29.40
PF11322.4	20.40
PF11323.4	19.20
PF11324.4	25.20
PF11325.4	20.90
PF11326.4	21.30
PF11327.4	25.00
PF03754.9	24.40
PF11328.4	20.60
PF11329.4	20.30
PF11330.4	20.00
PF11332.4	26.50
PF11333.4	20.70
PF11334.4	22.30
PF11335.4	25.20
PF11336.4	21.90
PF11337.4	25.70
PF11338.4	25.00
PF11339.4	29.70
PF11340.4	33.40
PF11341.4	25.10
PF11342.4	27.20
PF11343.4	26.60
PF11344.4	22.20
PF11345.4	22.70
PF11347.4	26.40
PF11346.4	20.60
PF11348.4	24.20
PF11349.4	26.90
PF11350.4	45.90
PF11353.4	21.20
PF11352.4	21.90
PF11354.4	19.10
PF11355.4	21.70
PF11358.4	23.30
PF11361.4	31.40
PF03761.11	20.60
PF11369.4	26.40
PF11362.4	25.40
PF11363.4	23.90
PF11364.4	26.50
PF11365.4	24.50
PF11367.4	21.40
PF11368.4	28.40
PF11371.4	60.60
PF11372.4	26.30
PF11373.4	21.40
PF11374.4	21.40
PF11375.4	26.50
PF11376.4	20.00
PF11377.4	39.70
PF11378.4	21.60
PF11379.4	43.80
PF11381.4	21.90
PF11383.4	21.40
PF11384.4	25.40
PF11385.4	21.30
PF11399.4	22.50
PF11419.4	21.50
PF11424.4	29.70
PF11428.4	27.00
PF11432.4	20.60
PF11433.4	26.80
PF11436.4	27.80
PF03777.9	20.20
PF11447.4	27.70
PF11462.4	47.40
PF11472.4	23.60
PF11482.4	87.90
PF11483.4	65.60
PF03778.9	24.40
PF11489.4	18.20
PF11485.4	22.30
PF11486.4	156.00
PF11491.4	21.90
PF11503.4	25.50
PF11505.4	25.10
PF11506.4	99.00
PF11508.4	140.20
PF11514.4	27.20
PF11516.4	220.40
PF11518.4	21.00
PF11519.4	76.60
PF11523.4	22.20
PF11528.4	25.00
PF11533.4	20.80
PF11536.4	22.40
PF11537.4	21.60
PF11539.4	26.40
PF11553.4	29.90
PF11554.4	23.20
PF11572.4	24.50
PF11574.4	21.10
PF11576.4	151.40
PF11578.4	21.70
PF11579.4	21.60
PF11580.4	29.30
PF11582.4	20.90
PF11586.4	25.60
PF11588.4	20.10
PF11589.4	24.50
PF11595.4	26.50
PF11596.4	103.00
PF11607.4	35.00
PF11609.4	20.40
PF11615.4	21.40
PF03804.9	24.30
PF11622.4	22.60
PF11623.4	23.00
PF11625.4	22.20
PF11630.4	26.50
PF11631.4	26.40
PF11644.4	25.70
PF11646.4	26.70
PF11652.4	35.90
PF03860.12	20.40
PF11659.4	25.00
PF11660.4	27.50
PF11662.4	22.40
PF11665.4	27.60
PF11667.4	27.10
PF11672.4	24.80
PF11673.4	25.40
PF03885.9	27.50
PF11674.4	28.70
PF11675.4	20.70
PF11676.4	29.10
PF11677.4	26.20
PF11678.4	21.60
PF11679.4	52.80
PF11680.4	23.30
PF11681.4	25.30
PF11683.4	26.60
PF03883.10	25.10
PF11684.4	30.30
PF11685.4	25.00
PF11686.4	25.30
PF11687.4	23.80
PF11688.4	73.50
PF11690.4	27.70
PF11691.4	25.10
PF11692.4	25.20
PF03884.10	22.00
PF11694.4	22.60
PF11695.4	21.60
PF11696.4	23.80
PF11697.4	25.50
PF07957.7	20.00
PF11702.4	21.50
PF11726.4	23.60
PF11730.4	20.10
PF11738.4	23.70
PF11736.4	21.20
PF11737.4	28.20
PF11743.4	26.60
PF11742.4	24.00
PF11746.4	21.20
PF11745.4	20.80
PF11749.4	27.70
PF11748.4	25.00
PF11750.4	20.60
PF11751.4	22.30
PF11752.4	21.50
PF03889.9	25.30
PF11753.4	23.70
PF11755.4	30.50
PF11768.4	26.20
PF11769.4	20.70
PF11771.4	107.20
PF11777.4	25.70
PF11779.4	25.00
PF11780.4	31.20
PF11782.4	26.00
PF11784.4	25.30
PF11968.4	19.80
PF11795.4	21.60
PF11796.4	25.10
PF11797.4	25.20
PF11804.4	27.10
PF11805.4	63.50
PF11806.4	27.20
PF11807.4	25.30
PF11808.4	27.40
PF03891.11	25.00
PF11809.4	33.40
PF11811.4	26.20
PF11810.4	27.90
PF11812.4	26.60
PF11813.4	26.20
PF11814.4	25.00
PF11815.4	25.10
PF11816.4	30.30
PF11819.4	36.30
PF11820.4	28.00
PF03904.9	21.70
PF11818.4	28.60
PF11821.4	25.20
PF11822.4	26.30
PF11823.4	25.60
PF11824.4	27.20
PF11826.4	25.90
PF11827.4	26.10
PF11828.4	36.00
PF11829.4	25.00
PF11830.4	25.70
PF11832.4	26.80
PF11833.4	28.40
PF11835.4	30.10
PF11837.4	29.10
PF11839.4	28.80
PF11840.4	26.40
PF11841.4	27.20
PF11842.4	27.60
PF11843.4	30.20
PF11844.4	28.20
PF11845.4	27.80
PF11847.4	26.40
PF11848.4	27.30
PF11849.4	26.80
PF11850.4	43.10
PF11851.4	25.40
PF11852.4	29.70
PF11853.4	28.50
PF11855.4	25.20
PF11856.4	27.60
PF11857.4	27.00
PF11858.4	27.00
PF11859.4	30.10
PF11860.4	44.40
PF11861.4	25.00
PF11862.4	29.00
PF11863.4	33.60
PF11864.4	28.10
PF11865.4	27.60
PF11866.4	42.20
PF11867.4	26.80
PF11868.4	37.00
PF11869.4	39.70
PF11870.4	26.80
PF11871.4	28.00
PF11872.4	37.40
PF11873.4	32.60
PF11874.4	28.20
PF11875.4	27.40
PF11876.4	25.80
PF11877.4	25.00
PF11878.4	30.30
PF11879.4	25.40
PF03956.9	23.80
PF11880.4	27.50
PF11882.4	25.10
PF11883.4	28.90
PF11884.4	25.30
PF11885.4	26.80
PF11888.4	50.10
PF11889.4	33.10
PF11890.4	27.20
PF11891.4	26.60
PF11892.4	27.30
PF11893.4	28.80
PF11895.4	25.00
PF11896.4	25.30
PF11897.4	25.70
PF11898.4	27.20
PF11899.4	28.80
PF03961.9	32.90
PF11900.4	25.90
PF11901.4	26.40
PF11902.4	35.30
PF11905.4	27.30
PF11906.4	27.00
PF11907.4	27.90
PF11911.4	39.10
PF11912.4	28.60
PF11913.4	33.20
PF11914.4	27.80
PF11915.4	20.60
PF11917.4	25.80
PF11919.4	21.80
PF11920.4	25.00
PF11921.4	27.10
PF11922.4	25.00
PF11923.4	30.30
PF11925.4	27.10
PF11926.4	26.30
PF11927.4	27.50
PF11928.4	25.20
PF11929.4	26.90
PF11931.4	58.90
PF11932.4	29.60
PF11934.4	28.00
PF11935.4	28.90
PF11936.4	29.60
PF11937.4	25.10
PF11938.4	20.80
PF11939.4	25.10
PF11940.4	24.30
PF11941.4	22.00
PF03984.9	22.10
PF11943.4	50.40
PF11944.4	26.00
PF11946.4	30.00
PF11947.4	25.30
PF11948.4	25.70
PF11949.4	25.30
PF11950.4	25.20
PF03988.8	28.30
PF11953.4	23.20
PF11954.4	29.30
PF11958.4	28.90
PF11959.4	29.60
PF11960.4	27.80
PF11961.4	30.00
PF11963.4	30.80
PF11965.4	27.50
PF03990.10	22.00
PF11979.4	29.20
PF11980.4	33.00
PF11981.4	29.30
PF11982.4	34.50
PF11983.4	27.40
PF11984.4	26.10
PF11985.4	25.30
PF11990.4	28.20
PF11992.4	25.20
PF11994.4	28.30
PF03993.8	24.30
PF11995.4	25.90
PF11996.4	25.50
PF11997.4	23.40
PF11998.4	26.70
PF11999.4	29.70
PF12001.4	31.60
PF12004.4	30.30
PF12005.4	32.80
PF03994.10	22.00
PF12006.4	33.50
PF12007.4	36.60
PF12010.4	49.00
PF12011.4	30.20
PF12012.4	30.30
PF12013.4	26.60
PF12014.4	40.10
PF12015.4	25.20
PF12018.4	26.60
PF12021.4	25.40
PF12022.4	30.00
PF12023.4	30.60
PF12024.4	36.10
PF12026.4	33.30
PF12027.4	27.30
PF12028.4	25.40
PF12029.4	27.90
PF12030.4	25.00
PF12031.4	45.40
PF12033.4	27.80
PF12034.4	29.80
PF12035.4	27.20
PF12036.4	29.30
PF12037.4	25.70
PF12038.4	30.40
PF12039.4	84.70
PF12040.4	26.30
PF12043.4	26.80
PF12045.4	29.60
PF12046.4	25.30
PF12048.4	31.00
PF12049.4	41.20
PF12051.4	27.20
PF12053.4	25.00
PF12054.4	26.30
PF12055.4	36.90
PF12056.4	26.80
PF12057.4	25.50
PF12058.4	44.50
PF04007.8	21.30
PF12059.4	27.10
PF12060.4	33.00
PF12061.4	28.60
PF12063.4	26.40
PF12064.4	75.30
PF12065.4	36.70
PF12066.4	25.40
PF12068.4	27.00
PF12069.4	81.70
PF12070.4	44.40
PF12071.4	27.00
PF12072.4	29.10
PF12073.4	20.30
PF12074.4	26.90
PF12077.4	70.70
PF12078.4	26.70
PF12079.4	29.10
PF04009.8	30.70
PF12083.4	27.60
PF12084.4	25.20
PF12085.4	27.40
PF12086.4	27.30
PF12087.4	25.20
PF12088.4	25.00
PF12089.4	46.60
PF12091.4	49.50
PF12092.4	38.00
PF04010.9	24.10
PF12094.4	31.20
PF12095.4	29.00
PF12096.4	35.30
PF12097.4	28.40
PF12098.4	25.20
PF12099.4	30.10
PF12100.4	34.70
PF12101.4	37.40
PF12102.4	26.20
PF12112.4	31.40
PF12117.4	28.60
PF12119.4	25.20
PF12126.4	25.90
PF12128.4	31.20
PF12130.4	23.70
PF12131.4	27.90
PF12132.4	40.90
PF12140.4	25.70
PF12141.4	27.40
PF04019.8	35.30
PF12157.4	27.30
PF12158.4	29.80
PF12159.4	38.20
PF12165.4	21.40
PF12167.4	21.90
PF12200.4	31.10
PF12204.4	21.20
PF12206.4	34.80
PF12172.4	23.20
PF12207.4	26.00
PF12208.4	21.10
PF12223.4	20.60
PF12227.4	24.90
PF12228.4	20.50
PF12239.4	23.70
PF12244.4	22.00
PF12257.4	26.20
PF12259.4	24.90
PF12272.4	25.10
PF12263.4	34.90
PF12268.4	90.00
PF12266.4	25.80
PF12267.4	35.60
PF12274.4	21.20
